
Number of requests,Medium response time,Error percentage,Throughput
8.638307ms,true,-,May  8 14:19:34.951084693
17.665094ms,true,-,May  8 14:19:34.951367404
8.1041ms,true,-,May  8 14:19:34.952933406
188.446734ms,true,-,May  8 14:19:34.952940046
11.054994ms,true,-,May  8 14:19:34.953044320
11.067523ms,true,-,May  8 14:19:34.953050663
7.272569ms,true,-,May  8 14:19:34.953205776
314.149161ms,true,-,May  8 14:19:34.953617040
191.285407ms,true,-,May  8 14:19:34.953869293
9.176226ms,true,-,May  8 14:19:34.953908165
188.159055ms,true,-,May  8 14:19:34.953943964
11.950353ms,true,-,May  8 14:19:34.954315283
6.166554ms,true,-,May  8 14:19:34.954391485
122.270178ms,true,-,May  8 14:19:34.954747603
92.395735ms,true,-,May  8 14:19:35.032418196
98.531432ms,true,-,May  8 14:19:35.033651519
198.065297ms,true,-,May  8 14:19:35.033731867
81.354685ms,true,-,May  8 14:19:35.034865077
270.793649ms,true,-,May  8 14:19:35.034889668
267.781148ms,true,-,May  8 14:19:35.034891997
271.304798ms,true,-,May  8 14:19:35.034902936
199.346197ms,true,-,May  8 14:19:35.034992608
89.97905ms,true,-,May  8 14:19:35.035031880
90.184895ms,true,-,May  8 14:19:35.035077125
199.700449ms,true,-,May  8 14:19:35.035236447
101.425075ms,true,-,May  8 14:19:35.035364454
93.716644ms,true,-,May  8 14:19:35.035388860
80.818534ms,true,-,May  8 14:19:35.035575471
87.722392ms,true,-,May  8 14:19:35.036384828
88.845665ms,true,-,May  8 14:19:35.036441489
87.139136ms,true,-,May  8 14:19:35.036499677
82.1778ms,true,-,May  8 14:19:35.036574695
90.568561ms,true,-,May  8 14:19:35.038661602
92.549941ms,true,-,May  8 14:19:35.039375499
93.37977ms,true,-,May  8 14:19:35.039802109
91.683125ms,true,-,May  8 14:19:35.040268201
94.55391ms,true,-,May  8 14:19:35.040324247
86.422212ms,true,-,May  8 14:19:35.040336432
86.484469ms,true,-,May  8 14:19:35.040366568
86.650916ms,true,-,May  8 14:19:35.040626710
87.426719ms,true,-,May  8 14:19:35.040853659
205.984011ms,true,-,May  8 14:19:35.042954472
96.596264ms,true,-,May  8 14:19:35.043429161
94.28005ms,true,-,May  8 14:19:35.043742965
97.944051ms,true,-,May  8 14:19:35.043819688
97.987664ms,true,-,May  8 14:19:35.043876623
94.553922ms,true,-,May  8 14:19:35.044021770
208.291291ms,true,-,May  8 14:19:35.044143689
208.110544ms,true,-,May  8 14:19:35.044476374
90.299961ms,true,-,May  8 14:19:35.044626768
104.7583ms,true,-,May  8 14:19:35.044644303
91.034381ms,true,-,May  8 14:19:35.044866988
91.453408ms,true,-,May  8 14:19:35.045082103
91.236043ms,true,-,May  8 14:19:35.045108972
99.198574ms,true,-,May  8 14:19:35.045189669
93.59209ms,true,-,May  8 14:19:35.046677516
13.002813ms,true,-,May  8 14:19:35.046741875
97.402522ms,true,-,May  8 14:19:35.046978247
211.371749ms,true,-,May  8 14:19:35.047231414
93.771914ms,true,-,May  8 14:19:35.047259349
13.755829ms,true,-,May  8 14:19:35.047416465
99.370195ms,true,-,May  8 14:19:35.047626650
100.921072ms,true,-,May  8 14:19:35.047684219
101.044418ms,true,-,May  8 14:19:35.047718901
94.762836ms,true,-,May  8 14:19:35.047824307
183.49217ms,true,-,May  8 14:19:35.132887776
180.005862ms,true,-,May  8 14:19:35.133217029
185.129349ms,true,-,May  8 14:19:35.133533085
185.538887ms,true,-,May  8 14:19:35.133792960
186.58646ms,true,-,May  8 14:19:35.133853780
185.40263ms,true,-,May  8 14:19:35.133909038
187.921971ms,true,-,May  8 14:19:35.133920002
187.938055ms,true,-,May  8 14:19:35.133938398
186.305904ms,true,-,May  8 14:19:35.133948817
189.061194ms,true,-,May  8 14:19:35.135469549
189.861578ms,true,-,May  8 14:19:35.135757905
96.385303ms,true,-,May  8 14:19:35.135764710
92.345411ms,true,-,May  8 14:19:35.136493257
100.951963ms,true,-,May  8 14:19:35.136531872
92.732231ms,true,-,May  8 14:19:35.136555650
101.18107ms,true,-,May  8 14:19:35.136575574
372.670239ms,true,-,May  8 14:19:35.136613944
101.432202ms,true,-,May  8 14:19:35.136672212
90.819375ms,true,-,May  8 14:19:35.138085513
93.457842ms,true,-,May  8 14:19:35.138088385
103.299533ms,true,-,May  8 14:19:35.138206953
103.458697ms,true,-,May  8 14:19:35.138825928
5.044495ms,true,-,May  8 14:19:35.138903106
293.075211ms,true,-,May  8 14:19:35.139300775
106.783127ms,true,-,May  8 14:19:35.139305906
104.459137ms,true,-,May  8 14:19:35.139328063
103.781242ms,true,-,May  8 14:19:35.140227115
192.737633ms,true,-,May  8 14:19:35.140970512
93.753777ms,true,-,May  8 14:19:35.141385243
295.6417ms,true,-,May  8 14:19:35.141528044
97.310012ms,true,-,May  8 14:19:35.141959542
8.856702ms,true,-,May  8 14:19:35.142079100
107.368077ms,true,-,May  8 14:19:35.142263076
196.09608ms,true,-,May  8 14:19:35.142343375
196.726254ms,true,-,May  8 14:19:35.142674071
301.698221ms,true,-,May  8 14:19:35.144169894
299.688551ms,true,-,May  8 14:19:35.144932666
100.090517ms,true,-,May  8 14:19:35.144962123
299.418051ms,true,-,May  8 14:19:35.145220488
12.764529ms,true,-,May  8 14:19:35.146301441
304.8854ms,true,-,May  8 14:19:35.146406325
100.092731ms,true,-,May  8 14:19:35.146775569
300.582395ms,true,-,May  8 14:19:35.146816328
10.833004ms,true,-,May  8 14:19:35.147331342
102.740614ms,true,-,May  8 14:19:35.147854322
303.511685ms,true,-,May  8 14:19:35.147912486
301.833546ms,true,-,May  8 14:19:35.147952791
104.111652ms,true,-,May  8 14:19:35.148015797
380.438465ms,true,-,May  8 14:19:35.148017125
103.392924ms,true,-,May  8 14:19:35.148588324
12.009895ms,true,-,May  8 14:19:35.148589760
10.510149ms,true,-,May  8 14:19:35.148607494
112.1246ms,true,-,May  8 14:19:35.148703381
113.7486ms,true,-,May  8 14:19:35.148725557
12.238029ms,true,-,May  8 14:19:35.148857845
306.217214ms,true,-,May  8 14:19:35.149091221
13.36664ms,true,-,May  8 14:19:35.149133959
306.76143ms,true,-,May  8 14:19:35.149210688
13.507854ms,true,-,May  8 14:19:35.149270309
13.037329ms,true,-,May  8 14:19:35.149574121
11.523663ms,true,-,May  8 14:19:35.150862831
115.795517ms,true,-,May  8 14:19:35.150878303
14.427491ms,true,-,May  8 14:19:35.151109018
305.349263ms,true,-,May  8 14:19:35.151258644
104.631978ms,true,-,May  8 14:19:35.151380484
106.44251ms,true,-,May  8 14:19:35.151528321
14.992002ms,true,-,May  8 14:19:35.151552957
313.746957ms,true,-,May  8 14:19:35.151762498
104.952759ms,true,-,May  8 14:19:35.152717290
386.516137ms,true,-,May  8 14:19:35.154097648
106.272981ms,true,-,May  8 14:19:35.154100786
126.240512ms,true,-,May  8 14:19:35.260194307
223.812386ms,true,-,May  8 14:19:35.260204042
126.273377ms,true,-,May  8 14:19:35.260214734
415.016778ms,true,-,May  8 14:19:35.260231356
418.332392ms,true,-,May  8 14:19:35.260870350
213.314551ms,true,-,May  8 14:19:35.261061248
121.730722ms,true,-,May  8 14:19:35.261098042
121.761733ms,true,-,May  8 14:19:35.261115343
412.807501ms,true,-,May  8 14:19:35.261135966
222.508494ms,true,-,May  8 14:19:35.261174502
119.81114ms,true,-,May  8 14:19:35.261201649
109.575297ms,true,-,May  8 14:19:35.261342771
119.618607ms,true,-,May  8 14:19:35.261886411
227.218109ms,true,-,May  8 14:19:35.262255012
112.366397ms,true,-,May  8 14:19:35.263480447
47.266669ms,true,-,May  8 14:19:35.264454960
224.129354ms,true,-,May  8 14:19:35.264500233
110.39893ms,true,-,May  8 14:19:35.264508441
422.321556ms,true,-,May  8 14:19:35.264575603
122.568553ms,true,-,May  8 14:19:35.264652351
331.134697ms,true,-,May  8 14:19:35.265056463
129.621847ms,true,-,May  8 14:19:35.265096835
224.827734ms,true,-,May  8 14:19:35.265099761
427.31472ms,true,-,May  8 14:19:35.265279953
48.297723ms,true,-,May  8 14:19:35.265295909
48.167357ms,true,-,May  8 14:19:35.265358887
116.116256ms,true,-,May  8 14:19:35.265389480
218.174762ms,true,-,May  8 14:19:35.265411383
48.793337ms,true,-,May  8 14:19:35.265699909
419.99997ms,true,-,May  8 14:19:35.265721426
120.777868ms,true,-,May  8 14:19:35.265745291
427.739205ms,true,-,May  8 14:19:35.265774832
131.872012ms,true,-,May  8 14:19:35.265789022
114.460861ms,true,-,May  8 14:19:35.265993063
49.36599ms,true,-,May  8 14:19:35.266170703
420.357496ms,true,-,May  8 14:19:35.266208515
117.207945ms,true,-,May  8 14:19:35.266423647
219.588661ms,true,-,May  8 14:19:35.266581516
124.79174ms,true,-,May  8 14:19:35.266756941
232.00004ms,true,-,May  8 14:19:35.266997394
333.039505ms,true,-,May  8 14:19:35.267009116
230.74201ms,true,-,May  8 14:19:35.267244657
50.443066ms,true,-,May  8 14:19:35.267354658
134.644604ms,true,-,May  8 14:19:35.267733668
423.7264ms,true,-,May  8 14:19:35.268667543
134.902137ms,true,-,May  8 14:19:35.268700021
228.639356ms,true,-,May  8 14:19:35.268980093
431.088883ms,true,-,May  8 14:19:35.269227477
52.442511ms,true,-,May  8 14:19:35.269354744
130.139377ms,true,-,May  8 14:19:35.269488040
131.399134ms,true,-,May  8 14:19:35.269493486
230.610328ms,true,-,May  8 14:19:35.271468074
131.364195ms,true,-,May  8 14:19:35.272904199
125.242826ms,true,-,May  8 14:19:35.273198786
139.586281ms,true,-,May  8 14:19:35.273516033
129.424239ms,true,-,May  8 14:19:35.273606706
135.502429ms,true,-,May  8 14:19:35.276477251
128.607494ms,true,-,May  8 14:19:35.276524167
232.690635ms,true,-,May  8 14:19:35.276789773
128.274819ms,true,-,May  8 14:19:35.276868289
128.371151ms,true,-,May  8 14:19:35.276981862
237.386895ms,true,-,May  8 14:19:35.277715368
61.428879ms,true,-,May  8 14:19:35.277941032
130.047352ms,true,-,May  8 14:19:35.278071596
433.542354ms,true,-,May  8 14:19:35.278541964
433.983672ms,true,-,May  8 14:19:35.278768232
139.439931ms,true,-,May  8 14:19:35.278797983
128.156544ms,true,-,May  8 14:19:35.279299179
430.017761ms,true,-,May  8 14:19:35.279310058
234.991046ms,true,-,May  8 14:19:35.279522713
63.036925ms,true,-,May  8 14:19:35.279791926
433.208277ms,true,-,May  8 14:19:35.280020473
433.694833ms,true,-,May  8 14:19:35.280398069
141.035661ms,true,-,May  8 14:19:35.280398409
133.237927ms,true,-,May  8 14:19:35.280589468
531.401602ms,true,-,May  8 14:19:35.280605181
517.258313ms,true,-,May  8 14:19:35.280725839
233.459849ms,true,-,May  8 14:19:35.280902069
189.880826ms,true,-,May  8 14:19:35.336187321
187.524894ms,true,-,May  8 14:19:35.336233796
189.851447ms,true,-,May  8 14:19:35.336264903
119.810539ms,true,-,May  8 14:19:35.336614675
402.581135ms,true,-,May  8 14:19:35.336646991
194.009846ms,true,-,May  8 14:19:35.336688522
119.652158ms,true,-,May  8 14:19:35.336748579
119.712757ms,true,-,May  8 14:19:35.336752311
182.66198ms,true,-,May  8 14:19:35.336763665
120.017545ms,true,-,May  8 14:19:35.336766677
188.145783ms,true,-,May  8 14:19:35.336877670
188.41038ms,true,-,May  8 14:19:35.337003981
184.380928ms,true,-,May  8 14:19:35.337104443
119.646729ms,true,-,May  8 14:19:35.337179617
294.004212ms,true,-,May  8 14:19:35.337445544
120.785919ms,true,-,May  8 14:19:35.337486368
192.054013ms,true,-,May  8 14:19:35.340215145
192.725825ms,true,-,May  8 14:19:35.340585052
73.726686ms,true,-,May  8 14:19:35.341567582
298.039168ms,true,-,May  8 14:19:35.341786281
407.910767ms,true,-,May  8 14:19:35.341892428
196.740007ms,true,-,May  8 14:19:35.341970486
197.502565ms,true,-,May  8 14:19:35.342447001
125.484241ms,true,-,May  8 14:19:35.342478352
299.547198ms,true,-,May  8 14:19:35.342508796
125.325801ms,true,-,May  8 14:19:35.342812905
193.249069ms,true,-,May  8 14:19:35.342826650
191.490142ms,true,-,May  8 14:19:35.342875607
125.602428ms,true,-,May  8 14:19:35.342884409
191.81652ms,true,-,May  8 14:19:35.342933707
76.02167ms,true,-,May  8 14:19:35.345327979
76.705453ms,true,-,May  8 14:19:35.345345183
203.145818ms,true,-,May  8 14:19:35.345492335
88.479107ms,true,-,May  8 14:19:35.346151960
78.462605ms,true,-,May  8 14:19:35.346156105
128.755563ms,true,-,May  8 14:19:35.346233599
128.879126ms,true,-,May  8 14:19:35.346385649
129.275286ms,true,-,May  8 14:19:35.346412163
77.235361ms,true,-,May  8 14:19:35.346468532
9.600881ms,true,-,May  8 14:19:35.346481184
79.098855ms,true,-,May  8 14:19:35.346535772
78.049801ms,true,-,May  8 14:19:35.346894210
206.716819ms,true,-,May  8 14:19:35.346948978
79.126509ms,true,-,May  8 14:19:35.346959231
79.712959ms,true,-,May  8 14:19:35.346976979
130.048556ms,true,-,May  8 14:19:35.347039232
198.036904ms,true,-,May  8 14:19:35.347173811
129.722396ms,true,-,May  8 14:19:35.347265177
129.936732ms,true,-,May  8 14:19:35.347298355
79.385394ms,true,-,May  8 14:19:35.347400958
80.193118ms,true,-,May  8 14:19:35.347479243
130.94129ms,true,-,May  8 14:19:35.347827836
201.019395ms,true,-,May  8 14:19:35.347842212
80.216484ms,true,-,May  8 14:19:35.347954092
79.869377ms,true,-,May  8 14:19:35.348001687
201.269911ms,true,-,May  8 14:19:35.348049645
87.923389ms,true,-,May  8 14:19:35.348075182
90.466606ms,true,-,May  8 14:19:35.348140935
131.14555ms,true,-,May  8 14:19:35.348146994
131.47899ms,true,-,May  8 14:19:35.348165084
196.797449ms,true,-,May  8 14:19:35.348355187
308.87782ms,true,-,May  8 14:19:35.348684001
199.933901ms,true,-,May  8 14:19:35.348796277
91.932838ms,true,-,May  8 14:19:35.350048373
90.110333ms,true,-,May  8 14:19:35.350158395
90.884236ms,true,-,May  8 14:19:35.351086924
90.711067ms,true,-,May  8 14:19:35.351104062
133.687889ms,true,-,May  8 14:19:35.351141504
90.56108ms,true,-,May  8 14:19:35.351165634
134.098625ms,true,-,May  8 14:19:35.351539634
134.6523ms,true,-,May  8 14:19:35.351899443
136.181186ms,true,-,May  8 14:19:35.353148407
136.953201ms,true,-,May  8 14:19:35.354347820
97.358973ms,true,-,May  8 14:19:35.355436896
138.172198ms,true,-,May  8 14:19:35.355461253
139.205067ms,true,-,May  8 14:19:35.356361867
139.650775ms,true,-,May  8 14:19:35.356395659
139.067386ms,true,-,May  8 14:19:35.356465490
139.686846ms,true,-,May  8 14:19:35.357007386
139.988775ms,true,-,May  8 14:19:35.357360055
100.213046ms,true,-,May  8 14:19:35.357900192
140.492834ms,true,-,May  8 14:19:35.357903539
173.695656ms,true,-,May  8 14:19:35.433890731
174.125955ms,true,-,May  8 14:19:35.434314259
285.270072ms,true,-,May  8 14:19:35.434365653
166.682388ms,true,-,May  8 14:19:35.434629074
217.613342ms,true,-,May  8 14:19:35.434791547
217.939229ms,true,-,May  8 14:19:35.434967184
217.811989ms,true,-,May  8 14:19:35.434979656
217.90635ms,true,-,May  8 14:19:35.435090455
218.16744ms,true,-,May  8 14:19:35.435600030
218.494286ms,true,-,May  8 14:19:35.435632503
178.528717ms,true,-,May  8 14:19:35.436383611
395.778707ms,true,-,May  8 14:19:35.436409242
219.551727ms,true,-,May  8 14:19:35.436925393
220.240605ms,true,-,May  8 14:19:35.437535810
221.000409ms,true,-,May  8 14:19:35.437958233
221.405893ms,true,-,May  8 14:19:35.438017552
221.474462ms,true,-,May  8 14:19:35.438085709
221.200923ms,true,-,May  8 14:19:35.438531211
221.560854ms,true,-,May  8 14:19:35.438600184
179.814578ms,true,-,May  8 14:19:35.438631592
179.46417ms,true,-,May  8 14:19:35.438707841
221.612932ms,true,-,May  8 14:19:35.438711160
221.918169ms,true,-,May  8 14:19:35.438839543
181.334396ms,true,-,May  8 14:19:35.439174350
221.763108ms,true,-,May  8 14:19:35.439319912
181.211431ms,true,-,May  8 14:19:35.439490701
180.848148ms,true,-,May  8 14:19:35.439566158
225.434853ms,true,-,May  8 14:19:35.442248538
224.912879ms,true,-,May  8 14:19:35.442426256
225.496784ms,true,-,May  8 14:19:35.442531302
185.031944ms,true,-,May  8 14:19:35.442718778
184.31746ms,true,-,May  8 14:19:35.442760315
185.221525ms,true,-,May  8 14:19:35.443825675
230.750286ms,true,-,May  8 14:19:35.447979992
230.599833ms,true,-,May  8 14:19:35.448034856
296.829089ms,true,-,May  8 14:19:35.448092750
231.231543ms,true,-,May  8 14:19:35.448371964
231.102124ms,true,-,May  8 14:19:35.448613595
180.823764ms,true,-,May  8 14:19:35.449662207
181.818915ms,true,-,May  8 14:19:35.449663004
181.689792ms,true,-,May  8 14:19:35.450420863
181.647103ms,true,-,May  8 14:19:35.450652675
233.412122ms,true,-,May  8 14:19:35.450702412
190.745721ms,true,-,May  8 14:19:35.450954858
184.086783ms,true,-,May  8 14:19:35.451446502
235.21912ms,true,-,May  8 14:19:35.451786023
191.673096ms,true,-,May  8 14:19:35.451887257
234.866732ms,true,-,May  8 14:19:35.452329755
185.168443ms,true,-,May  8 14:19:35.452565989
185.055337ms,true,-,May  8 14:19:35.454308436
188.392903ms,true,-,May  8 14:19:35.456117822
188.241988ms,true,-,May  8 14:19:35.456912392
190.649781ms,true,-,May  8 14:19:35.457841465
263.348423ms,true,-,May  8 14:19:35.532050460
265.525155ms,true,-,May  8 14:19:35.533105560
264.162164ms,true,-,May  8 14:19:35.533150008
274.312674ms,true,-,May  8 14:19:35.533152249
265.902527ms,true,-,May  8 14:19:35.533161016
263.896644ms,true,-,May  8 14:19:35.533255921
265.613251ms,true,-,May  8 14:19:35.533277075
261.527103ms,true,-,May  8 14:19:35.533279861
264.169094ms,true,-,May  8 14:19:35.533330342
264.832186ms,true,-,May  8 14:19:35.533369456
265.581575ms,true,-,May  8 14:19:35.533384530
265.852364ms,true,-,May  8 14:19:35.534075620
267.067462ms,true,-,May  8 14:19:35.534175368
267.121365ms,true,-,May  8 14:19:35.536568211
268.993736ms,true,-,May  8 14:19:35.536639195
269.072992ms,true,-,May  8 14:19:35.536860656
269.305542ms,true,-,May  8 14:19:35.536979854
271.737321ms,true,-,May  8 14:19:35.539079798
321.753287ms,true,-,May  8 14:19:35.539107899
202.18762ms,true,-,May  8 14:19:35.539198546
203.045074ms,true,-,May  8 14:19:35.539796354
259.341984ms,true,-,May  8 14:19:35.539938089
198.739867ms,true,-,May  8 14:19:35.540638828
260.292852ms,true,-,May  8 14:19:35.540695948
323.205329ms,true,-,May  8 14:19:35.540699028
205.070376ms,true,-,May  8 14:19:35.541690793
324.826293ms,true,-,May  8 14:19:35.541772914
265.314351ms,true,-,May  8 14:19:35.542110521
199.290152ms,true,-,May  8 14:19:35.542120884
264.280845ms,true,-,May  8 14:19:35.542356159
265.379616ms,true,-,May  8 14:19:35.544721426
275.248699ms,true,-,May  8 14:19:35.544744046
277.386649ms,true,-,May  8 14:19:35.544745101
202.416797ms,true,-,May  8 14:19:35.544899016
208.56506ms,true,-,May  8 14:19:35.545215823
328.297337ms,true,-,May  8 14:19:35.545454134
203.496266ms,true,-,May  8 14:19:35.545479180
204.995876ms,true,-,May  8 14:19:35.546568675
209.96051ms,true,-,May  8 14:19:35.546730031
274.394161ms,true,-,May  8 14:19:35.546835378
206.209537ms,true,-,May  8 14:19:35.546859298
205.08679ms,true,-,May  8 14:19:35.546877688
201.309558ms,true,-,May  8 14:19:35.549315694
276.591125ms,true,-,May  8 14:19:35.549501864
202.942327ms,true,-,May  8 14:19:35.550423665
277.500158ms,true,-,May  8 14:19:35.550703801
280.26634ms,true,-,May  8 14:19:35.552484450
205.122904ms,true,-,May  8 14:19:35.553176361
276.248421ms,true,-,May  8 14:19:35.554195254
275.14083ms,true,-,May  8 14:19:35.554667424
288.031453ms,true,-,May  8 14:19:35.555782564
211.376774ms,true,-,May  8 14:19:35.556871631
285.63612ms,true,-,May  8 14:19:35.557152858
278.710857ms,true,-,May  8 14:19:35.558506369
291.885009ms,true,-,May  8 14:19:35.632107238
351.378874ms,true,-,May  8 14:19:35.632109377
295.689976ms,true,-,May  8 14:19:35.632386014
356.630355ms,true,-,May  8 14:19:35.635176771
292.830615ms,true,-,May  8 14:19:35.635283393
359.301866ms,true,-,May  8 14:19:35.635832086
355.367736ms,true,-,May  8 14:19:35.636286922
419.519525ms,true,-,May  8 14:19:35.636466192
419.380811ms,true,-,May  8 14:19:35.636856170
419.47541ms,true,-,May  8 14:19:35.636885341
204.77725ms,true,-,May  8 14:19:35.639577994
422.914236ms,true,-,May  8 14:19:35.640004814
189.815005ms,true,-,May  8 14:19:35.640248941
191.817272ms,true,-,May  8 14:19:35.640438485
8.202769ms,true,-,May  8 14:19:35.640509055
98.962618ms,true,-,May  8 14:19:35.640660183
295.983491ms,true,-,May  8 14:19:35.641317345
95.934055ms,true,-,May  8 14:19:35.641420434
293.59942ms,true,-,May  8 14:19:35.641431964
108.286106ms,true,-,May  8 14:19:35.641546073
96.799131ms,true,-,May  8 14:19:35.641556666
294.579617ms,true,-,May  8 14:19:35.641560149
294.421741ms,true,-,May  8 14:19:35.641607009
5.796159ms,true,-,May  8 14:19:35.641634411
287.303661ms,true,-,May  8 14:19:35.641656281
424.412198ms,true,-,May  8 14:19:35.641661495
290.575493ms,true,-,May  8 14:19:35.641666453
293.421676ms,true,-,May  8 14:19:35.641780310
